u_id,log_id,sp_id,sp_shop_id,order_id,status,date,address,payer_id,pay_id,pay_amount,refer_id,coupon,amount
CUST00989,LOGI0036,P00876,SHOP0205,ORD00154,carted,2025-04-22,"83661 Gonzalez Unions Apt. 083, Amandashire, DE 68831",CUST00989,PAY00989,29,,WELCOME5,3
CUST00870,LOGI0040,P00818,SHOP0203,ORD00155,cancelled,2025-02-10,"USCGC Cole, FPO AE 73891",CUST00870,PAY00870,72,,DISC10,5
CUST00202,LOGI0032,P00647,SHOP0489,ORD00156,refunded,2025-03-23,"8578 Ryan Dale Apt. 850, South Morgan, RI 76306",CUST00202,PAY00202,198,,,2
CUST00844,LOGI0039,P00193,SHOP0370,ORD00157,cancelled,2025-04-29,"809 Marshall Lodge Suite 541, Lynchburgh, WY 42792",CUST00844,PAY00844,200,AFF00025,WELCOME5,1
CUST00827,LOGI0010,P00882,SHOP0211,ORD00158,cancelled,2025-05-10,"02127 Ashley Tunnel, New Mark, PR 23556",CUST00827,PAY00827,164,,DISC10,2
CUST00587,LOGI0011,P00181,SHOP0057,ORD00159,refunded,2025-02-23,"4088 Jensen Crest Suite 965, South Alison, VA 35266",CUST00587,PAY00587,334,,WELCOME5,4
CUST00451,LOGI0027,P00694,SHOP0081,ORD00160,completed,2025-01-05,"0323 Gonzalez Shoal, Port Tiffany, DE 54331",CUST00451,PAY00451,255,,WELCOME5,2
CUST00968,LOGI0002,P00511,SHOP0385,ORD00161,completed,2025-02-02,"Unit 4563 Box 6882, DPO AE 32899",CUST00968,PAY00968,230,,,1
CUST00073,LOGI0028,P00869,SHOP0159,ORD00162,carted,2025-05-01,"5388 Nicole Mill, Hansenborough, NM 00689",CUST00073,PAY00073,444,,DISC10,5
CUST00935,LOGI0049,P00352,SHOP0216,ORD00163,refunded,2025-03-12,"101 Robert Vista Apt. 870, Claudialand, NH 55575",CUST00935,PAY00935,228,,WELCOME5,2
CUST00341,LOGI0022,P00571,SHOP0425,ORD00164,refunded,2025-02-23,"35340 Gilbert Harbors, Kaitlinborough, AK 60646",CUST00341,PAY00341,352,AFF00077,WELCOME5,4
CUST00193,LOGI0009,P00376,SHOP0045,ORD00165,completed,2025-03-12,"52272 Matthew Station Apt. 794, Cookview, NC 09406",CUST00193,PAY00193,141,,WELCOME5,2
CUST00334,LOGI0042,P00201,SHOP0338,ORD00166,refunded,2025-01-26,"PSC 1128, Box 8766, APO AA 44136",CUST00334,PAY00334,52,AFF00154,,2
CUST00585,LOGI0018,P00240,SHOP0444,ORD00167,completed,2025-03-10,"USCGC Leonard, FPO AP 25517",CUST00585,PAY00585,292,,,3
CUST00784,LOGI0005,P00544,SHOP0418,ORD00168,completed,2025-04-26,"03723 Courtney Mountains Suite 871, South Brendabury, NV 66400",CUST00784,PAY00784,499,,WELCOME5,1
CUST00740,LOGI0023,P00141,SHOP0420,ORD00169,cancelled,2025-04-08,"6608 Weiss Parks Apt. 797, Cooperville, MA 89493",CUST00740,PAY00740,271,,DISC10,1
CUST00091,LOGI0024,P00709,SHOP0342,ORD00170,carted,2025-04-22,"744 Zavala Mews Apt. 753, New Jimmy, MI 55779",CUST00091,PAY00091,288,,DISC10,2
CUST00766,LOGI0022,P00817,SHOP0020,ORD00171,cancelled,2025-04-11,"92254 Michael Circles, South Michael, HI 53574",CUST00766,PAY00766,314,,,2
CUST00843,LOGI0022,P00532,SHOP0154,ORD00172,completed,2025-04-02,"1816 Shane Expressway Suite 128, South Leslieland, KY 73596",CUST00843,PAY00843,353,,,4
CUST00987,LOGI0015,P00227,SHOP0107,ORD00173,cancelled,2025-01-06,"28910 Timothy Shore Apt. 070, South Jeffreyview, WI 66915",CUST00987,PAY00987,61,,,3
CUST00061,LOGI0022,P00161,SHOP0195,ORD00174,carted,2025-02-05,"77598 Matthew Dale, Rosestad, AL 19390",CUST00061,PAY00061,145,,WELCOME5,4
CUST00235,LOGI0023,P00807,SHOP0208,ORD00175,cancelled,2025-04-03,"32972 Barry Spring Suite 470, Molinahaven, MI 68381",CUST00235,PAY00235,150,,,3
CUST00056,LOGI0020,P00918,SHOP0163,ORD00176,completed,2025-01-10,"015 Webb Island, Hodgeport, MH 13056",CUST00056,PAY00056,373,,,4
CUST00651,LOGI0037,P00349,SHOP0403,ORD00177,cancelled,2025-01-30,"1848 Christopher Spurs Suite 842, Port Roy, CO 52159",CUST00651,PAY00651,216,,WELCOME5,4
CUST00904,LOGI0024,P00017,SHOP0362,ORD00178,refunded,2025-01-07,"5978 Luke Loop Apt. 835, Port Johnside, FM 75970",CUST00904,PAY00904,300,AFF00188,,2
CUST00772,LOGI0046,P00939,SHOP0390,ORD00179,carted,2025-02-17,"274 Tracey Lake Suite 801, Benjaminborough, FL 16683",CUST00772,PAY00772,81,,,4
CUST00089,LOGI0041,P00889,SHOP0270,ORD00180,refunded,2025-02-06,"770 Tiffany Course, West Sarahbury, MA 11293",CUST00089,PAY00089,64,,,4
CUST00378,LOGI0005,P00059,SHOP0429,ORD00181,carted,2025-01-24,"9689 Mark Turnpike Suite 399, Kaitlynmouth, AK 74998",CUST00378,PAY00378,211,,WELCOME5,3
CUST00428,LOGI0037,P00830,SHOP0411,ORD00182,cancelled,2025-01-15,"50012 Wendy Mountain, Terryfurt, HI 88611",CUST00428,PAY00428,318,,,1
CUST00582,LOGI0020,P00758,SHOP0182,ORD00183,refunded,2025-02-28,"2534 Pittman Isle Suite 386, Reneeburgh, WY 76521",CUST00582,PAY00582,285,AFF00056,,3
CUST00223,LOGI0043,P00282,SHOP0462,ORD00184,refunded,2025-03-04,"971 Miller Pass, Staciemouth, AK 18032",CUST00223,PAY00223,93,,,2
CUST00192,LOGI0003,P00974,SHOP0415,ORD00185,carted,2025-02-06,"75178 Tammy Court, New Annette, WV 70356",CUST00192,PAY00192,220,,,4
CUST00211,LOGI0044,P00231,SHOP0217,ORD00186,carted,2025-02-21,"4203 Powell Mountain Suite 425, Savagebury, TX 09094",CUST00211,PAY00211,372,,,2
CUST00232,LOGI0037,P00197,SHOP0109,ORD00187,carted,2025-03-21,"536 Walker Mission Suite 754, Adrianshire, MN 00916",CUST00232,PAY00232,490,,DISC10,3
CUST00586,LOGI0002,P00111,SHOP0064,ORD00188,completed,2025-03-23,"PSC 2844, Box 6088, APO AP 83568",CUST00586,PAY00586,94,,DISC10,3
CUST00164,LOGI0025,P00277,SHOP0435,ORD00189,cancelled,2025-02-17,"7380 Lucas Track Apt. 440, New Bradley, WA 02987",CUST00164,PAY00164,349,AFF00025,WELCOME5,1
CUST00627,LOGI0013,P00315,SHOP0463,ORD00190,completed,2025-01-08,"09128 Nicole Wells, Port Terrance, HI 08717",CUST00627,PAY00627,163,,WELCOME5,3
CUST00954,LOGI0031,P00462,SHOP0460,ORD00191,refunded,2025-02-03,"757 Nelson Court Suite 380, Barberfurt, CT 98280",CUST00954,PAY00954,269,AFF00275,,2
CUST00346,LOGI0006,P00745,SHOP0107,ORD00192,cancelled,2025-02-01,"858 Joe Ways, West Sherryborough, IL 91827",CUST00346,PAY00346,414,AFF00283,WELCOME5,2
CUST00037,LOGI0010,P00902,SHOP0388,ORD00193,refunded,2025-03-25,"486 Robinson Streets, Morganberg, NY 07375",CUST00037,PAY00037,429,,DISC10,1
CUST00601,LOGI0008,P00386,SHOP0144,ORD00194,completed,2025-04-02,"29708 Joshua Underpass, Lake Colleenfort, RI 86195",CUST00601,PAY00601,167,,DISC10,2
CUST00981,LOGI0007,P00880,SHOP0368,ORD00195,cancelled,2025-01-03,"19117 Lauren Manors, Lake Allison, PW 82762",CUST00981,PAY00981,131,,,3
CUST00640,LOGI0022,P00163,SHOP0301,ORD00196,cancelled,2025-01-23,"39785 Jackson Canyon, South Meaganville, MD 50730",CUST00640,PAY00640,481,,,2
CUST00112,LOGI0034,P00710,SHOP0425,ORD00197,cancelled,2025-02-12,"289 Raymond Knoll Apt. 826, New Heidi, LA 87253",CUST00112,PAY00112,373,,,1
CUST00732,LOGI0024,P00693,SHOP0363,ORD00198,completed,2025-01-29,"2925 Harper Mews, Meghanchester, IA 49936",CUST00732,PAY00732,282,,WELCOME5,2
CUST00351,LOGI0043,P00857,SHOP0445,ORD00199,completed,2025-05-09,"56131 Connie Mill Apt. 471, East Raymondton, GA 40353",CUST00351,PAY00351,52,,,1
CUST00960,LOGI0023,P00685,SHOP0458,ORD00200,carted,2025-04-25,"5020 Jeffrey Route, West Stacey, UT 26463",CUST00960,PAY00960,17,,DISC10,4
CUST00928,LOGI0042,P00518,SHOP0470,ORD00201,refunded,2025-04-07,"892 Noble Fork Suite 388, New Travis, SD 06066",CUST00928,PAY00928,32,,WELCOME5,4
CUST00424,LOGI0011,P00100,SHOP0331,ORD00202,refunded,2025-04-21,"PSC 6949, Box 4770, APO AP 89672",CUST00424,PAY00424,402,,,3
CUST00596,LOGI0017,P00239,SHOP0146,ORD00203,refunded,2025-05-02,"813 Moody Forges, Lake Jessica, PR 65941",CUST00596,PAY00596,120,,WELCOME5,2
CUST00891,LOGI0030,P00865,SHOP0376,ORD00204,refunded,2025-01-04,"582 Karen Circle, Hallview, AZ 66538",CUST00891,PAY00891,110,AFF00167,DISC10,3
CUST00005,LOGI0014,P00966,SHOP0009,ORD00205,refunded,2025-02-17,"Unit 0367 Box 8120, DPO AA 03144",CUST00005,PAY00005,113,,,4
CUST00955,LOGI0016,P00473,SHOP0264,ORD00206,completed,2025-01-23,"80952 Jose Squares Apt. 616, Port Christopherfurt, UT 75206",CUST00955,PAY00955,156,,,2
CUST00485,LOGI0045,P00979,SHOP0121,ORD00207,completed,2025-05-06,"88248 Dixon Gateway, Butlerstad, NJ 82032",CUST00485,PAY00485,29,AFF00144,WELCOME5,2
CUST00251,LOGI0042,P00670,SHOP0365,ORD00208,carted,2025-01-18,"20311 Tina Prairie Apt. 268, South Jacob, KY 72761",CUST00251,PAY00251,391,,DISC10,2
CUST00284,LOGI0002,P00138,SHOP0159,ORD00209,completed,2025-04-16,"32274 Jay Expressway, Lake Kellychester, WI 37452",CUST00284,PAY00284,355,,,2
CUST00660,LOGI0012,P00599,SHOP0068,ORD00210,completed,2025-04-16,"0712 Stephen Meadows, Andersonville, MP 44928",CUST00660,PAY00660,142,,DISC10,3
CUST00986,LOGI0049,P00741,SHOP0067,ORD00211,refunded,2025-04-28,"741 Carlos Spur Apt. 504, South Mariafurt, MT 48313",CUST00986,PAY00986,245,,WELCOME5,2
CUST00776,LOGI0002,P00932,SHOP0043,ORD00212,carted,2025-04-17,"761 Eddie Cape, Frankside, CO 62803",CUST00776,PAY00776,446,,,5
CUST00172,LOGI0040,P00953,SHOP0205,ORD00213,carted,2025-02-15,"814 Brian Divide, Garyhaven, MN 47136",CUST00172,PAY00172,451,,,4
CUST00223,LOGI0014,P00303,SHOP0161,ORD00214,carted,2025-04-13,"971 Miller Pass, Staciemouth, AK 18032",CUST00223,PAY00223,23,,WELCOME5,5
CUST00244,LOGI0013,P00120,SHOP0064,ORD00215,cancelled,2025-03-16,"102 Alicia Lane Apt. 137, North Kenneth, PW 78879",CUST00244,PAY00244,108,,WELCOME5,4
CUST00123,LOGI0016,P00498,SHOP0067,ORD00216,completed,2025-01-15,"34323 Walker Crossroad, Lopeztown, NY 17491",CUST00123,PAY00123,195,,WELCOME5,3
CUST00822,LOGI0022,P00737,SHOP0471,ORD00217,carted,2025-03-16,"43068 Castillo Mews Suite 754, Davidport, VT 79441",CUST00822,PAY00822,348,,DISC10,2
CUST00153,LOGI0045,P00285,SHOP0268,ORD00218,completed,2025-01-21,"7141 Adkins Highway Apt. 122, Leeborough, GA 55947",CUST00153,PAY00153,202,,WELCOME5,1
CUST00125,LOGI0024,P00360,SHOP0201,ORD00219,refunded,2025-01-09,"231 Stephen Spring Apt. 189, Ericksonside, WA 33277",CUST00125,PAY00125,105,,DISC10,3
CUST00602,LOGI0039,P00760,SHOP0404,ORD00220,refunded,2025-04-14,"40934 Justin Center Apt. 650, North Thomasmouth, AS 71662",CUST00602,PAY00602,488,,WELCOME5,3
CUST00460,LOGI0007,P00309,SHOP0300,ORD00221,cancelled,2025-05-06,"565 Andre Expressway Apt. 491, Potterview, CT 24623",CUST00460,PAY00460,271,,DISC10,2
CUST00828,LOGI0031,P00036,SHOP0496,ORD00222,completed,2025-03-15,"4918 Michael Port Suite 888, Houseton, MP 56859",CUST00828,PAY00828,340,,WELCOME5,3
CUST00047,LOGI0025,P00133,SHOP0099,ORD00223,refunded,2025-02-05,"618 Jeremy Circle, Josephfort, FL 69097",CUST00047,PAY00047,327,AFF00024,DISC10,5
CUST00906,LOGI0037,P00323,SHOP0495,ORD00224,completed,2025-02-27,"519 Christine Views, West Vanessabury, AS 71833",CUST00906,PAY00906,402,,,5
CUST00722,LOGI0043,P00345,SHOP0227,ORD00225,carted,2025-01-19,"PSC 9947, Box 9929, APO AA 15290",CUST00722,PAY00722,292,,DISC10,4
CUST00520,LOGI0005,P00866,SHOP0236,ORD00226,carted,2025-02-16,"55867 Justin Course, New Melissa, AZ 65323",CUST00520,PAY00520,112,,,3
CUST00627,LOGI0039,P00457,SHOP0141,ORD00227,completed,2025-01-13,"09128 Nicole Wells, Port Terrance, HI 08717",CUST00627,PAY00627,268,,,3
CUST00765,LOGI0043,P00631,SHOP0067,ORD00228,carted,2025-02-15,"09649 Daniels Trail, Lake Elizabethbury, ND 64832",CUST00765,PAY00765,35,,DISC10,5
CUST00760,LOGI0030,P00950,SHOP0214,ORD00229,cancelled,2025-01-18,"1187 Murphy Points, Smithmouth, NE 75009",CUST00760,PAY00760,40,AFF00153,,1
CUST00447,LOGI0002,P00008,SHOP0064,ORD00230,refunded,2025-02-13,"5343 Debra Park, Batesberg, NY 51870",CUST00447,PAY00447,272,,,5
CUST00990,LOGI0007,P00883,SHOP0096,ORD00231,refunded,2025-01-20,"95647 Miguel Landing Apt. 371, Lake Thomasmouth, CO 03461",CUST00990,PAY00990,365,,DISC10,5
CUST00676,LOGI0048,P00156,SHOP0233,ORD00232,carted,2025-01-30,"4918 Moreno Estate Suite 487, South Jeffrey, NY 32372",CUST00676,PAY00676,295,,DISC10,2
CUST00360,LOGI0031,P00838,SHOP0115,ORD00233,cancelled,2025-02-06,"USNV Buck, FPO AP 40616",CUST00360,PAY00360,10,,WELCOME5,3
CUST00160,LOGI0042,P00248,SHOP0285,ORD00234,carted,2025-02-13,"5082 Hammond Summit Apt. 201, Timothyside, ND 88967",CUST00160,PAY00160,135,,WELCOME5,3
CUST00587,LOGI0032,P00471,SHOP0382,ORD00235,cancelled,2025-05-01,"4088 Jensen Crest Suite 965, South Alison, VA 35266",CUST00587,PAY00587,340,,WELCOME5,2
CUST00387,LOGI0044,P00999,SHOP0149,ORD00236,carted,2025-01-16,"8294 Erika Fort Suite 792, Port Julian, UT 95209",CUST00387,PAY00387,117,,DISC10,1
CUST00502,LOGI0001,P00558,SHOP0402,ORD00237,refunded,2025-03-12,"5075 Johnathan Row, Phillipberg, MO 53833",CUST00502,PAY00502,89,,DISC10,5
CUST00231,LOGI0007,P00210,SHOP0424,ORD00238,carted,2025-02-22,"4406 Shelby Valleys Suite 080, Kevinmouth, PR 41710",CUST00231,PAY00231,382,AFF00241,DISC10,2
CUST00179,LOGI0007,P00250,SHOP0456,ORD00239,completed,2025-04-09,"PSC 4541, Box 6984, APO AP 35235",CUST00179,PAY00179,148,,DISC10,1
CUST00041,LOGI0021,P00541,SHOP0080,ORD00240,refunded,2025-04-18,"927 Katherine Fields, Lake Joseph, GU 45569",CUST00041,PAY00041,17,,DISC10,3
CUST00287,LOGI0020,P00997,SHOP0323,ORD00241,completed,2025-03-31,"79728 Rebecca Junctions, Branchfort, CA 40594",CUST00287,PAY00287,439,,WELCOME5,4
CUST00292,LOGI0018,P00360,SHOP0373,ORD00242,carted,2025-01-01,"91060 Michael Course Suite 184, Lake Stephanie, AR 53883",CUST00292,PAY00292,364,,DISC10,1
CUST00675,LOGI0010,P00596,SHOP0071,ORD00243,refunded,2025-03-25,"18240 Williams Island, Danielland, GU 76753",CUST00675,PAY00675,207,,WELCOME5,3
CUST00723,LOGI0046,P00516,SHOP0037,ORD00244,completed,2025-01-26,"37924 Mack Locks Suite 547, Myerstown, ID 96261",CUST00723,PAY00723,282,,,4
CUST00558,LOGI0017,P00258,SHOP0415,ORD00245,cancelled,2025-04-30,"168 Denise Plaza, Madisonville, PW 64162",CUST00558,PAY00558,49,,,3
CUST00886,LOGI0007,P00597,SHOP0319,ORD00246,carted,2025-03-01,"80254 Wagner Well, Nicholsonport, MA 87498",CUST00886,PAY00886,313,,DISC10,5
CUST00020,LOGI0021,P00744,SHOP0079,ORD00247,completed,2025-01-08,"090 Sims Rapid Apt. 839, Port Patricia, LA 01911",CUST00020,PAY00020,35,,,4
CUST00873,LOGI0003,P00006,SHOP0360,ORD00248,carted,2025-03-12,"244 Kimberly Junctions, Meadowsland, AL 21547",CUST00873,PAY00873,117,AFF00004,,3
CUST00675,LOGI0020,P00330,SHOP0180,ORD00249,completed,2025-02-15,"18240 Williams Island, Danielland, GU 76753",CUST00675,PAY00675,60,,DISC10,1
CUST00283,LOGI0044,P00571,SHOP0425,ORD00250,completed,2025-04-11,"23088 Scott Parkways Suite 148, North Briannatown, IN 94777",CUST00283,PAY00283,141,AFF00089,WELCOME5,1
CUST00562,LOGI0015,P00452,SHOP0002,ORD00251,cancelled,2025-03-19,"90519 Samantha Village, Zacharyport, VA 43560",CUST00562,PAY00562,53,,DISC10,3
CUST00605,LOGI0032,P00537,SHOP0291,ORD00252,refunded,2025-04-03,"3412 Bailey Road Suite 895, New Jessica, WY 71976",CUST00605,PAY00605,496,,WELCOME5,5
CUST00343,LOGI0026,P00411,SHOP0132,ORD00253,completed,2025-03-27,"0828 Anthony Rapids Suite 074, Burkemouth, DE 35539",CUST00343,PAY00343,35,,WELCOME5,2
CUST00457,LOGI0027,P00410,SHOP0337,ORD00254,completed,2025-03-20,"5589 Gilbert Drive Suite 486, West Jamesland, CT 66635",CUST00457,PAY00457,356,,DISC10,1
CUST00357,LOGI0013,P00518,SHOP0174,ORD00255,carted,2025-02-04,"976 Angela Corners, Andreabury, TN 39206",CUST00357,PAY00357,259,,DISC10,4
CUST00146,LOGI0048,P00848,SHOP0259,ORD00256,cancelled,2025-05-06,"166 Robert Key, Phillipshaven, MN 92501",CUST00146,PAY00146,336,,WELCOME5,5
CUST00754,LOGI0005,P00001,SHOP0066,ORD00257,cancelled,2025-02-19,"07240 Connor Spring Apt. 547, Garciafort, IN 46404",CUST00754,PAY00754,330,AFF00197,DISC10,3
CUST00637,LOGI0037,P00253,SHOP0185,ORD00258,cancelled,2025-01-21,"1053 Nicole Gateway Apt. 074, West Mary, MO 47525",CUST00637,PAY00637,337,,WELCOME5,4
CUST00389,LOGI0039,P00145,SHOP0231,ORD00259,refunded,2025-05-04,"390 Robert Corners, Michaelchester, NC 91844",CUST00389,PAY00389,380,,WELCOME5,1
CUST00519,LOGI0049,P00497,SHOP0355,ORD00260,cancelled,2025-04-15,"0232 Timothy Harbor Suite 742, West Anitafort, UT 57722",CUST00519,PAY00519,364,,,3
CUST00936,LOGI0048,P00303,SHOP0025,ORD00261,carted,2025-01-13,"19622 Garcia Union, South Christy, NE 15228",CUST00936,PAY00936,16,,WELCOME5,3
CUST00424,LOGI0041,P00286,SHOP0105,ORD00262,cancelled,2025-03-28,"PSC 6949, Box 4770, APO AP 89672",CUST00424,PAY00424,247,,WELCOME5,3
CUST00774,LOGI0009,P00911,SHOP0414,ORD00263,carted,2025-03-09,"44093 Chelsea Rapid Apt. 736, Huffborough, GA 98572",CUST00774,PAY00774,386,,,4
CUST00917,LOGI0031,P00333,SHOP0359,ORD00264,completed,2025-01-07,"22589 Anderson Ville, Amymouth, NV 40322",CUST00917,PAY00917,399,,DISC10,3
CUST00815,LOGI0016,P00143,SHOP0331,ORD00265,refunded,2025-02-04,"7699 Erica Vista, New Andrewmouth, FL 21541",CUST00815,PAY00815,351,,,4
CUST00397,LOGI0017,P00325,SHOP0350,ORD00266,carted,2025-01-21,"33393 Ryan Hills Suite 530, Littleshire, MI 22998",CUST00397,PAY00397,160,,,4
CUST00245,LOGI0033,P00577,SHOP0033,ORD00267,completed,2025-01-05,"PSC 7239, Box 0176, APO AE 16506",CUST00245,PAY00245,150,,,4
CUST00550,LOGI0038,P00463,SHOP0024,ORD00268,carted,2025-04-11,"805 Wiggins Village, South Richardview, IN 81278",CUST00550,PAY00550,368,AFF00204,DISC10,2
CUST00363,LOGI0042,P00085,SHOP0123,ORD00269,completed,2025-04-08,"72777 Thompson Run, South Karamouth, CO 57907",CUST00363,PAY00363,431,,,5
CUST00060,LOGI0021,P00952,SHOP0252,ORD00270,carted,2025-02-12,"55790 Huynh Expressway Apt. 888, West Daniel, MS 68524",CUST00060,PAY00060,67,AFF00178,WELCOME5,3
CUST00185,LOGI0049,P00489,SHOP0116,ORD00271,carted,2025-03-18,"583 Gordon Spring, South Elizabeth, AK 03989",CUST00185,PAY00185,407,AFF00187,WELCOME5,5
CUST00217,LOGI0045,P00454,SHOP0360,ORD00272,completed,2025-01-13,"24097 Young Knolls Apt. 533, Anthonyfurt, NJ 34651",CUST00217,PAY00217,490,,,5
CUST00963,LOGI0008,P00466,SHOP0408,ORD00273,refunded,2025-05-03,"17640 Santana Court Suite 761, Port Roberttown, RI 54025",CUST00963,PAY00963,150,,WELCOME5,5
CUST00172,LOGI0009,P00101,SHOP0391,ORD00274,carted,2025-02-12,"814 Brian Divide, Garyhaven, MN 47136",CUST00172,PAY00172,259,,WELCOME5,2
CUST00265,LOGI0022,P00606,SHOP0032,ORD00275,cancelled,2025-01-31,"175 Jackson Knoll Suite 264, Freemanshire, MP 26752",CUST00265,PAY00265,127,,WELCOME5,2
CUST00539,LOGI0033,P00389,SHOP0154,ORD00276,cancelled,2025-03-20,"039 Evan Brooks Apt. 480, Nicholasburgh, MH 60068",CUST00539,PAY00539,146,,,5
CUST00704,LOGI0007,P00730,SHOP0012,ORD00277,carted,2025-04-01,"538 Mckinney Summit Suite 648, Lake Charlesville, OR 44861",CUST00704,PAY00704,269,,DISC10,2
CUST00884,LOGI0037,P00545,SHOP0459,ORD00278,cancelled,2025-02-10,"9745 Ashley Mill Apt. 840, Lake Jonathan, GU 57782",CUST00884,PAY00884,44,AFF00271,,1
CUST00051,LOGI0045,P00970,SHOP0432,ORD00279,completed,2025-04-19,"431 Christopher Manors Apt. 301, Port Jennifer, AZ 98011",CUST00051,PAY00051,463,AFF00087,,5
CUST00594,LOGI0008,P00496,SHOP0007,ORD00280,cancelled,2025-03-17,"256 Connie Landing Suite 627, Angelfort, WA 76534",CUST00594,PAY00594,320,,DISC10,3
CUST00945,LOGI0003,P00170,SHOP0002,ORD00281,completed,2025-01-10,"PSC 5357, Box 2810, APO AA 41788",CUST00945,PAY00945,150,,DISC10,3
CUST00245,LOGI0008,P00711,SHOP0393,ORD00282,cancelled,2025-03-23,"PSC 7239, Box 0176, APO AE 16506",CUST00245,PAY00245,467,,,5
CUST00156,LOGI0016,P00403,SHOP0097,ORD00283,refunded,2025-04-15,"794 Lisa Canyon, Christianview, ME 49969",CUST00156,PAY00156,211,,DISC10,3
CUST00473,LOGI0016,P00133,SHOP0127,ORD00284,carted,2025-02-27,"7254 Taylor Spurs Suite 422, North Zacharyside, RI 59335",CUST00473,PAY00473,135,,WELCOME5,3
CUST00847,LOGI0039,P00658,SHOP0367,ORD00285,carted,2025-01-01,"USNV Dixon, FPO AA 30440",CUST00847,PAY00847,360,AFF00102,WELCOME5,4
CUST00926,LOGI0018,P00310,SHOP0253,ORD00286,completed,2025-03-25,"644 Lambert Shoal, Port Susan, MP 08306",CUST00926,PAY00926,357,,WELCOME5,2
CUST00608,LOGI0007,P00789,SHOP0127,ORD00287,carted,2025-03-18,"988 Davis Greens, East Jenniferport, MP 46735",CUST00608,PAY00608,58,,WELCOME5,5
CUST00506,LOGI0005,P00555,SHOP0203,ORD00288,refunded,2025-02-17,"Unit 0491 Box 8344, DPO AA 88673",CUST00506,PAY00506,78,,,5
CUST00637,LOGI0025,P00498,SHOP0057,ORD00289,completed,2025-03-25,"1053 Nicole Gateway Apt. 074, West Mary, MO 47525",CUST00637,PAY00637,175,,,1
CUST00626,LOGI0006,P00914,SHOP0275,ORD00290,carted,2025-05-04,"PSC 0721, Box 9157, APO AE 62486",CUST00626,PAY00626,171,,WELCOME5,1
CUST00788,LOGI0024,P00051,SHOP0109,ORD00291,refunded,2025-02-09,"6067 Trujillo Cliffs Suite 892, Lake Glenn, MH 29374",CUST00788,PAY00788,252,,,2
CUST00002,LOGI0015,P00271,SHOP0187,ORD00292,carted,2025-04-05,"239 Trevor Trail, South Amber, GA 21039",CUST00002,PAY00002,404,,,2
CUST00475,LOGI0022,P00546,SHOP0013,ORD00293,cancelled,2025-03-30,"82272 Kevin Corner Suite 374, Andreview, MO 42232",CUST00475,PAY00475,90,,WELCOME5,1
CUST00284,LOGI0024,P00864,SHOP0328,ORD00294,carted,2025-04-27,"32274 Jay Expressway, Lake Kellychester, WI 37452",CUST00284,PAY00284,245,,WELCOME5,2
CUST00031,LOGI0027,P00212,SHOP0421,ORD00295,completed,2025-04-27,"43063 Christopher Via Suite 079, Deckerton, MS 70317",CUST00031,PAY00031,109,,WELCOME5,5
CUST00098,LOGI0004,P00890,SHOP0320,ORD00296,carted,2025-02-27,"765 Joseph Wall Apt. 659, West Lisa, AR 70685",CUST00098,PAY00098,320,,,5
CUST00774,LOGI0044,P00613,SHOP0306,ORD00297,carted,2025-03-08,"44093 Chelsea Rapid Apt. 736, Huffborough, GA 98572",CUST00774,PAY00774,461,,,4
CUST00889,LOGI0039,P00742,SHOP0346,ORD00298,cancelled,2025-01-05,"55670 Collins Brook Suite 519, East Shaneville, WI 50711",CUST00889,PAY00889,47,,WELCOME5,2
CUST00864,LOGI0006,P00026,SHOP0103,ORD00299,completed,2025-02-05,"98197 Phillips Loop, Paulstad, UT 31186",CUST00864,PAY00864,66,,DISC10,3
CUST00790,LOGI0031,P00514,SHOP0345,ORD00300,completed,2025-02-09,"406 Tanya Ports Suite 557, West Marvinport, MP 32603",CUST00790,PAY00790,241,,,1
CUST00577,LOGI0022,P00939,SHOP0304,ORD00301,refunded,2025-02-20,"11161 Mary River Apt. 402, Timothyberg, UT 26939",CUST00577,PAY00577,105,,WELCOME5,1
CUST00638,LOGI0000,P00089,SHOP0237,ORD00302,refunded,2025-04-19,"1636 Kristine Brooks, Robertmouth, MN 47101",CUST00638,PAY00638,119,,WELCOME5,5
CUST00101,LOGI0044,P00604,SHOP0310,ORD00303,refunded,2025-04-23,"PSC 3988, Box 1905, APO AP 61959",CUST00101,PAY00101,103,,WELCOME5,3
CUST00661,LOGI0021,P00794,SHOP0470,ORD00304,carted,2025-03-18,"252 Fuentes Heights, Kimhaven, PA 82542",CUST00661,PAY00661,400,,WELCOME5,1
CUST00544,LOGI0007,P00688,SHOP0405,ORD00305,refunded,2025-03-27,"879 Davis Dam Apt. 638, South Jessica, MA 29947",CUST00544,PAY00544,133,,DISC10,2
CUST00238,LOGI0005,P00726,SHOP0399,ORD00306,refunded,2025-03-17,"2068 Frances Forest Suite 536, Port Brendaland, KS 66517",CUST00238,PAY00238,296,,,1
CUST00689,LOGI0013,P00780,SHOP0339,ORD00307,carted,2025-03-16,"PSC 1156, Box 9484, APO AP 11120",CUST00689,PAY00689,287,,WELCOME5,5
CUST00867,LOGI0047,P00305,SHOP0464,ORD00308,refunded,2025-02-27,"227 Sherri Village, Choiborough, NE 56468",CUST00867,PAY00867,291,,DISC10,1
CUST00206,LOGI0016,P00014,SHOP0417,ORD00309,carted,2025-05-01,"24380 Allen Squares Apt. 137, Peterschester, PR 86836",CUST00206,PAY00206,451,,WELCOME5,1
